#,Unnamed: 1,Store,URL,Product Name,Size information,Regular price,Ingredients on Product Page,Details,Directions,Allergens and Warnings,Product category,URL of primary product picture,URLs of other product images,Related Items,Often Bought With,Serving Size,Servings Per Container,Calories,Total Fat,Total Fat %,Saturated Fat,Saturated Fat %,Trans Fat,Cholesterol,Cholesterol %,Sodium,Sodium %,Total Carbohydrate,Total Carbohydrate %,Dietary Fiber,Dietary Fiber %,Sugars,Protein,Polyunsaturated Fat,Monounsaturated Fat,Nutrition URL,Brand,ID,Tags,Total Sugars,Total Sugars %,Added Sugars,Added Sugars %,Sugars %,Sugar Alcohol,Calories from Fat,Trans Fat%,Protein %,Vitamin D,Vitamin D %,Calcium,Calcium %,Iron,Iron %,Potassium,Potassium %,Calories%,Insoluble Fiber,Other Carbohydrate,Flavor,Available,Food Allergen Statements,Quantity,Model,Manufacturer Part Number,Walmart Number,BPN,SKU ID,UPC,Rating,Reviews,Sugars Alcohol%,Vitamin A,Vitamin C,Price 1,Price pickup1,Price delivery,Price delivery1,Price ship,Price ship1
5453,,Papa John's,https://www.papajohns.com/order/menu/pizza/pepperoni-pizza?displayNutritionalInfo=false,PEPPERONI PIZZA,Medium,,,"Your choice of crust covered with our signature pizza sauce, real cheese made from mozzarella, and pepperoni. With a pepperoni in almost every bite, it's one of our most popular pizzas.",,,Pizza,https://www.papajohns.com/static-assets/a/images/web/product/pizzas/pepperoni-slate-compressed.jpg,,,,"1 slice
8 slices per pizza",,230,9g,,4g,,0g,20mg,,570mg,,26g,,1g,,3g,8g,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5454,,Papa John's,https://www.papajohns.com/order/menu/pizza/pepperoni-pizza?displayNutritionalInfo=false,PEPPERONI PIZZA,Large,,,"Your choice of crust covered with our signature pizza sauce, real cheese made from mozzarella, and pepperoni. With a pepperoni in almost every bite, it's one of our most popular pizzas.",,,Pizza,https://www.papajohns.com/static-assets/a/images/web/product/pizzas/pepperoni-slate-compressed.jpg,,,,"1 slice
8 slices per pizza",,320,13g,,6g,,0g,30mg,,810mg,,38g,,2g,,5g,12g,,,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5455,,Papa John's,https://www.papajohns.com/order/menu/pizza/pepperoni-pizza?displayNutritionalInfo=false,PEPPERONI PIZZA,Extra Large,,,"Your choice of crust covered with our signature pizza sauce, real cheese made from mozzarella, and pepperoni. With a pepperoni in almost every bite, it's one of our most popular pizzas.",,,Pizza,https://www.papajohns.com/static-assets/a/images/web/product/pizzas/pepperoni-slate-compressed.jpg,,,,"1 slice
10 slices per pizza",,330,13g,,6g,,0g,30mg,,840mg,,40g,,2g,,5g,12g,,,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5456,,Papa John's,https://www.papajohns.com/order/menu/pizza/sausage-pizza?displayNutritionalInfo=false,SAUSAGE PIZZA,Pizza for One,,,Our signature pizza sauce layered with sausage and real cheese made from mozzarella for a taste you’ll crave. Your choice of crust.,,,Pizza,https://www.papajohns.com/static-assets/a/images/compressed/product/pizzas/sausage-slate-compressed.png,,,,"1 slice
4 slices per pizza",,230,10g,,4.5g,,0g,20mg,,580mg,,25g,,1g,,3g,8g,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5457,,Papa John's,https://www.papajohns.com/order/menu/pizza/sausage-pizza?displayNutritionalInfo=false,SAUSAGE PIZZA,Small,,,Our signature pizza sauce layered with sausage and real cheese made from mozzarella for a taste you’ll crave. Your choice of crust.,,,Pizza,https://www.papajohns.com/static-assets/a/images/compressed/product/pizzas/sausage-slate-compressed.png,,,,"1 slice
6 slices per pizza",,220,10g,,4g,,0g,20mg,,540mg,,25g,,1g,,3g,8g,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5458,,Papa John's,https://www.papajohns.com/order/menu/pizza/sausage-pizza?displayNutritionalInfo=false,SAUSAGE PIZZA,Medium,,,Our signature pizza sauce layered with sausage and real cheese made from mozzarella for a taste you’ll crave. Your choice of crust.,,,Pizza,https://www.papajohns.com/static-assets/a/images/compressed/product/pizzas/sausage-slate-compressed.png,,,,"1 slice
8 slices per pizza",,240,11g,,4.5g,,0g,20mg,,580mg,,27g,,1g,,3g,8g,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5459,,Papa John's,https://www.papajohns.com/order/menu/pizza/sausage-pizza?displayNutritionalInfo=false,SAUSAGE PIZZA,Large,,,Our signature pizza sauce layered with sausage and real cheese made from mozzarella for a taste you’ll crave. Your choice of crust.,,,Pizza,https://www.papajohns.com/static-assets/a/images/compressed/product/pizzas/sausage-slate-compressed.png,,,,"1 slice
8 slices per pizza",,330,14g,,6g,,0g,30mg,,810mg,,38g,,2g,,5g,12g,,,,,,,,,,,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5460,,Papa John's,https://www.papajohns.com/order/menu/pizza/sausage-pizza?displayNutritionalInfo=false,SAUSAGE PIZZA,Extra Large,,,Our signature pizza sauce layered with sausage and real cheese made from mozzarella for a taste you’ll crave. Your choice of crust.,,,Pizza,https://www.papajohns.com/static-assets/a/images/compressed/product/pizzas/sausage-slate-compressed.png,,,,"1 slice
10 slices per pizza",,340,15g,,6g,,0g,30mg,,840mg,,40g,,2g,,5g,12g,,,,,,,,,,,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5461,,Papa John's,https://www.papajohns.com/order/menu/pizza/cheese-pizza?displayNutritionalInfo=false,CHEESE PIZZA,Pizza for One,,,"Simple, yet simply delicious. Real cheese made from mozzarella on top of our signature pizza sauce with your choice of crust, then baked to a golden brown. It has just what you want, and nothing you don’t.",,,Pizza,https://www.papajohns.com/static-assets/a/images/web/product/pizzas/cheese-slate-compressed.jpg,,,,"1 slice
4 slices per pizza",,200,7g,,3.5g,,0g,20mg,,500mg,,25g,,1g,,3g,8g,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5462,,Papa John's,https://www.papajohns.com/order/menu/pizza/cheese-pizza?displayNutritionalInfo=false,CHEESE PIZZA,Small,,,"Simple, yet simply delicious. Real cheese made from mozzarella on top of our signature pizza sauce with your choice of crust, then baked to a golden brown. It has just what you want, and nothing you don’t.",,,Pizza,https://www.papajohns.com/static-assets/a/images/web/product/pizzas/cheese-slate-compressed.jpg,,,,"1 slice
6 slices per pizza",,180,6g,,2.5g,,0g,15mg,,440mg,,25g,,1g,,3g,7g,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5463,,Papa John's,https://www.papajohns.com/order/menu/pizza/cheese-pizza?displayNutritionalInfo=false,CHEESE PIZZA,Medium,,,"Simple, yet simply delicious. Real cheese made from mozzarella on top of our signature pizza sauce with your choice of crust, then baked to a golden brown. It has just what you want, and nothing you don’t.",,,Pizza,https://www.papajohns.com/static-assets/a/images/web/product/pizzas/cheese-slate-compressed.jpg,,,,"1 slice
8 slices per pizza",,210,7g,,3.5g,,0g,20mg,,520mg,,27g,,1g,,3g,8g,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5464,,Papa John's,https://www.papajohns.com/order/menu/pizza/cheese-pizza?displayNutritionalInfo=false,CHEESE PIZZA,Large,,,"Simple, yet simply delicious. Real cheese made from mozzarella on top of our signature pizza sauce with your choice of crust, then baked to a golden brown. It has just what you want, and nothing you don’t.",,,Pizza,https://www.papajohns.com/static-assets/a/images/web/product/pizzas/cheese-slate-compressed.jpg,,,,"1 slice
8 slices per pizza",,290,10g,,4.5g,,0g,25mg,,710mg,,38g,,2g,,5g,11g,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5465,,Papa John's,https://www.papajohns.com/order/menu/pizza/cheese-pizza?displayNutritionalInfo=false,CHEESE PIZZA,Extra Large,,,"Simple, yet simply delicious. Real cheese made from mozzarella on top of our signature pizza sauce with your choice of crust, then baked to a golden brown. It has just what you want, and nothing you don’t.",,,Pizza,https://www.papajohns.com/static-assets/a/images/web/product/pizzas/cheese-slate-compressed.jpg,,,,"1 slice
10 slices per pizza",,300,10g,,4.5g,,0g,25mg,,730mg,,40g,,2g,,5g,11g,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
